MonthYear,Station,Station_Type ,Entry_Exit,Trip
2018-01,Campbelltown Station,Train,Exit,124160
2018-02,Campbelltown Station,Train,Entry,137910
2018-02,Campbelltown Station,Train,Exit,135540
2018-03,Campbelltown Station,Train,Entry,158530
2018-03,Campbelltown Station,Train,Exit,154940
2018-04,Campbelltown Station,Train,Entry,143820
2018-04,Campbelltown Station,Train,Exit,142520
2018-05,Campbelltown Station,Train,Entry,163620
2018-05,Campbelltown Station,Train,Exit,160690
2018-06,Campbelltown Station,Train,Entry,151880
2018-06,Campbelltown Station,Train,Exit,149420
2018-07,Campbelltown Station,Train,Entry,155670
2018-07,Campbelltown Station,Train,Exit,154080
2018-08,Campbelltown Station,Train,Entry,164020
2018-08,Campbelltown Station,Train,Exit,161680
2018-09,Campbelltown Station,Train,Entry,146410
2018-09,Campbelltown Station,Train,Exit,144210
2018-10,Campbelltown Station,Train,Entry,158120
2018-10,Campbelltown Station,Train,Exit,156210
2018-11,Campbelltown Station,Train,Entry,153710
2018-11,Campbelltown Station,Train,Exit,150560
2018-12,Campbelltown Station,Train,Entry,134500
2018-12,Campbelltown Station,Train,Exit,130870
2019-01,Campbelltown Station,Train,Entry,135310
2019-01,Campbelltown Station,Train,Exit,133500
2019-02,Campbelltown Station,Train,Entry,146270
2019-02,Campbelltown Station,Train,Exit,143120
2019-03,Campbelltown Station,Train,Entry,167670
2019-03,Campbelltown Station,Train,Exit,164930
2019-04,Campbelltown Station,Train,Entry,153490
2019-04,Campbelltown Station,Train,Exit,149930
2019-05,Campbelltown Station,Train,Entry,170220
2019-05,Campbelltown Station,Train,Exit,165990
2019-06,Campbelltown Station,Train,Entry,155570
2019-06,Campbelltown Station,Train,Exit,152930
2019-07,Campbelltown Station,Train,Entry,170560
2019-07,Campbelltown Station,Train,Exit,167750
2019-08,Campbelltown Station,Train,Entry,166000
2019-08,Campbelltown Station,Train,Exit,162990
2019-09,Campbelltown Station,Train,Entry,157770
2019-09,Campbelltown Station,Train,Exit,156060
2019-10,Campbelltown Station,Train,Entry,167650
2019-10,Campbelltown Station,Train,Exit,165450
2019-11,Campbelltown Station,Train,Entry,158920
2019-11,Campbelltown Station,Train,Exit,155830
2019-12,Campbelltown Station,Train,Entry,142840
2019-12,Campbelltown Station,Train,Exit,139870
2020-01,Campbelltown Station,Train,Entry,142730
2020-01,Campbelltown Station,Train,Exit,143360
2020-02,Campbelltown Station,Train,Entry,150050
2020-02,Campbelltown Station,Train,Exit,147370
2020-03,Campbelltown Station,Train,Entry,122790
2020-03,Campbelltown Station,Train,Exit,122450
2020-04,Campbelltown Station,Train,Entry,41450
2020-04,Campbelltown Station,Train,Exit,41300
2020-05,Campbelltown Station,Train,Entry,57110
2020-05,Campbelltown Station,Train,Exit,57140
2020-06,Campbelltown Station,Train,Entry,80940
2020-06,Campbelltown Station,Train,Exit,80660
2020-07,Campbelltown Station,Train,Entry,84920
2020-07,Campbelltown Station,Train,Exit,84630
2020-08,Campbelltown Station,Train,Entry,82670
2020-08,Campbelltown Station,Train,Exit,82780
2020-09,Campbelltown Station,Train,Entry,85850
2020-09,Campbelltown Station,Train,Exit,86260
2020-10,Campbelltown Station,Train,Entry,92060
2020-10,Campbelltown Station,Train,Exit,92380
2020-11,Campbelltown Station,Train,Entry,92610
2020-11,Campbelltown Station,Train,Exit,92320
2020-12,Campbelltown Station,Train,Entry,88130
2020-12,Campbelltown Station,Train,Exit,88260
2021-01,Campbelltown Station,Train,Entry,73350
2021-01,Campbelltown Station,Train,Exit,73660
2021-02,Campbelltown Station,Train,Entry,98300
2021-02,Campbelltown Station,Train,Exit,98350
2021-03,Campbelltown Station,Train,Entry,117640
2021-03,Campbelltown Station,Train,Exit,117690
2021-04,Campbelltown Station,Train,Entry,113880
2021-04,Campbelltown Station,Train,Exit,112800
2021-05,Campbelltown Station,Train,Entry,113480
2021-05,Campbelltown Station,Train,Exit,113820
2021-06,Campbelltown Station,Train,Entry,98910
2021-06,Campbelltown Station,Train,Exit,99230
2021-07,Campbelltown Station,Train,Entry,36380
2021-07,Campbelltown Station,Train,Exit,37600
2021-08,Campbelltown Station,Train,Entry,27740
2021-08,Campbelltown Station,Train,Exit,28130
2021-09,Campbelltown Station,Train,Entry,28340
2021-09,Campbelltown Station,Train,Exit,29200
2021-10,Campbelltown Station,Train,Entry,52080
2021-10,Campbelltown Station,Train,Exit,52900
2021-11,Campbelltown Station,Train,Entry,80250
2021-11,Campbelltown Station,Train,Exit,79800
2021-12,Campbelltown Station,Train,Entry,77880
2021-12,Campbelltown Station,Train,Exit,76510
2022-01,Campbelltown Station,Train,Entry,56350
2022-01,Campbelltown Station,Train,Exit,57460
2022-02,Campbelltown Station,Train,Entry,77400
2022-02,Campbelltown Station,Train,Exit,77110
2022-03,Campbelltown Station,Train,Entry,102200
2022-03,Campbelltown Station,Train,Exit,99590
2022-04,Campbelltown Station,Train,Entry,99910
2022-04,Campbelltown Station,Train,Exit,97130
2022-05,Campbelltown Station,Train,Entry,109690
2022-05,Campbelltown Station,Train,Exit,107240
2022-06,Campbelltown Station,Train,Entry,113340
2022-06,Campbelltown Station,Train,Exit,110900
2022-07,Campbelltown Station,Train,Entry,99330
2022-07,Campbelltown Station,Train,Exit,97540
2022-08,Campbelltown Station,Train,Entry,95310
2022-08,Campbelltown Station,Train,Exit,90900
2022-09,Campbelltown Station,Train,Entry,94650
2022-09,Campbelltown Station,Train,Exit,91890
2022-10,Campbelltown Station,Train,Entry,106680
2022-10,Campbelltown Station,Train,Exit,104790
2022-11,Campbelltown Station,Train,Entry,86960
2022-11,Campbelltown Station,Train,Exit,84730
2022-12,Campbelltown Station,Train,Entry,105560
2022-12,Campbelltown Station,Train,Exit,101980
2023-01,Campbelltown Station,Train,Entry,96340
2023-01,Campbelltown Station,Train,Exit,94800
2023-02,Campbelltown Station,Train,Entry,116320
2023-02,Campbelltown Station,Train,Exit,113540
2023-03,Campbelltown Station,Train,Entry,133880
2023-03,Campbelltown Station,Train,Exit,130540
2023-04,Campbelltown Station,Train,Entry,104970
2023-04,Campbelltown Station,Train,Exit,103590
2023-05,Campbelltown Station,Train,Entry,133950
2023-05,Campbelltown Station,Train,Exit,132140
2023-06,Campbelltown Station,Train,Entry,129480
2023-06,Campbelltown Station,Train,Exit,127720
2023-07,Campbelltown Station,Train,Entry,127200
2023-07,Campbelltown Station,Train,Exit,126670
2023-08,Campbelltown Station,Train,Entry,139740
2023-08,Campbelltown Station,Train,Exit,138220
2023-09,Campbelltown Station,Train,Entry,123520
2023-09,Campbelltown Station,Train,Exit,122080
2023-10,Campbelltown Station,Train,Entry,131880
2023-10,Campbelltown Station,Train,Exit,130120
2023-11,Campbelltown Station,Train,Entry,130300
2023-11,Campbelltown Station,Train,Exit,128870
2023-12,Campbelltown Station,Train,Entry,117180
2023-12,Campbelltown Station,Train,Exit,113570
2024-01,Campbelltown Station,Train,Entry,115180
2024-01,Campbelltown Station,Train,Exit,115900
2024-02,Campbelltown Station,Train,Entry,125820
2024-02,Campbelltown Station,Train,Exit,124340
2024-03,Campbelltown Station,Train,Entry,137630
2024-03,Campbelltown Station,Train,Exit,135720
2024-04,Campbelltown Station,Train,Entry,122420
2024-04,Campbelltown Station,Train,Exit,120540
2024-05,Campbelltown Station,Train,Entry,139490
2024-05,Campbelltown Station,Train,Exit,137020
2024-06,Campbelltown Station,Train,Entry,123820
2024-06,Campbelltown Station,Train,Exit,122370
2016-07,Campsie Station,Train,Entry,190620
2016-07,Campsie Station,Train,Exit,184190
2016-08,Campsie Station,Train,Entry,218030
2016-08,Campsie Station,Train,Exit,213230
2016-09,Campsie Station,Train,Entry,205430
2016-09,Campsie Station,Train,Exit,201260
2016-10,Campsie Station,Train,Entry,205860
2016-10,Campsie Station,Train,Exit,201400
2016-11,Campsie Station,Train,Entry,208700
2016-11,Campsie Station,Train,Exit,204080
2016-12,Campsie Station,Train,Entry,186190
2016-12,Campsie Station,Train,Exit,178960
2017-01,Campsie Station,Train,Entry,178480
2017-01,Campsie Station,Train,Exit,176400
2017-02,Campsie Station,Train,Entry,183870
2017-02,Campsie Station,Train,Exit,179290
2017-03,Campsie Station,Train,Entry,224300
2017-03,Campsie Station,Train,Exit,219950
2017-04,Campsie Station,Train,Entry,200460
2017-04,Campsie Station,Train,Exit,197720
2017-05,Campsie Station,Train,Entry,235020
2017-05,Campsie Station,Train,Exit,231330
2017-06,Campsie Station,Train,Entry,214100
2017-06,Campsie Station,Train,Exit,210750
2017-07,Campsie Station,Train,Entry,207740
2017-07,Campsie Station,Train,Exit,203300
2017-08,Campsie Station,Train,Entry,235630
2017-08,Campsie Station,Train,Exit,231980
2017-09,Campsie Station,Train,Entry,221370
2017-09,Campsie Station,Train,Exit,217420
2017-10,Campsie Station,Train,Entry,227290
2017-10,Campsie Station,Train,Exit,224280
2017-11,Campsie Station,Train,Entry,230110
2017-11,Campsie Station,Train,Exit,226140
2017-12,Campsie Station,Train,Entry,219580
2017-12,Campsie Station,Train,Exit,210170
2018-01,Campsie Station,Train,Entry,202370
2018-01,Campsie Station,Train,Exit,202380
2018-02,Campsie Station,Train,Entry,198110
2018-02,Campsie Station,Train,Exit,195200
2018-03,Campsie Station,Train,Entry,243540
2018-03,Campsie Station,Train,Exit,238620
2018-04,Campsie Station,Train,Entry,228440
2018-04,Campsie Station,Train,Exit,223030
2018-05,Campsie Station,Train,Entry,255550
2018-05,Campsie Station,Train,Exit,251120
2018-06,Campsie Station,Train,Entry,229850
2018-06,Campsie Station,Train,Exit,225950
2018-07,Campsie Station,Train,Entry,244100
2018-07,Campsie Station,Train,Exit,240420
2018-08,Campsie Station,Train,Entry,246210
2018-08,Campsie Station,Train,Exit,243380
2018-09,Campsie Station,Train,Entry,239750
2018-09,Campsie Station,Train,Exit,237010
2018-10,Campsie Station,Train,Entry,246070
2018-10,Campsie Station,Train,Exit,240770
2018-11,Campsie Station,Train,Entry,235250
2018-11,Campsie Station,Train,Exit,226600
2018-12,Campsie Station,Train,Entry,236010
2018-12,Campsie Station,Train,Exit,227000
2019-01,Campsie Station,Train,Entry,212020
2019-01,Campsie Station,Train,Exit,210180
2019-02,Campsie Station,Train,Entry,224450
2019-02,Campsie Station,Train,Exit,219710
2019-03,Campsie Station,Train,Entry,258200
2019-03,Campsie Station,Train,Exit,253750
2019-04,Campsie Station,Train,Entry,239600
2019-04,Campsie Station,Train,Exit,236330
2019-05,Campsie Station,Train,Entry,266780
2019-05,Campsie Station,Train,Exit,263550
2019-06,Campsie Station,Train,Entry,230000
2019-06,Campsie Station,Train,Exit,225150
2019-07,Campsie Station,Train,Entry,255200
2019-07,Campsie Station,Train,Exit,251270
2019-08,Campsie Station,Train,Entry,245460
2019-08,Campsie Station,Train,Exit,243760
2019-09,Campsie Station,Train,Entry,242140
2019-09,Campsie Station,Train,Exit,241890
2019-10,Campsie Station,Train,Entry,252700
2019-10,Campsie Station,Train,Exit,248270
2019-11,Campsie Station,Train,Entry,236200
2019-11,Campsie Station,Train,Exit,232700
2019-12,Campsie Station,Train,Entry,230730
2019-12,Campsie Station,Train,Exit,222630
2020-01,Campsie Station,Train,Entry,211460
2020-01,Campsie Station,Train,Exit,209580
2020-02,Campsie Station,Train,Entry,205250
2020-02,Campsie Station,Train,Exit,199750
2020-03,Campsie Station,Train,Entry,161350
2020-03,Campsie Station,Train,Exit,161750
2020-04,Campsie Station,Train,Entry,74320
2020-04,Campsie Station,Train,Exit,74120
2020-05,Campsie Station,Train,Entry,95800
2020-05,Campsie Station,Train,Exit,95960
2020-06,Campsie Station,Train,Entry,139270
2020-06,Campsie Station,Train,Exit,139160
2020-07,Campsie Station,Train,Entry,147610
2020-07,Campsie Station,Train,Exit,146080
2020-08,Campsie Station,Train,Entry,134670
2020-08,Campsie Station,Train,Exit,134140
2020-09,Campsie Station,Train,Entry,146610
2020-09,Campsie Station,Train,Exit,144930
2020-10,Campsie Station,Train,Entry,145420
2020-10,Campsie Station,Train,Exit,143440
2020-11,Campsie Station,Train,Entry,151400
2020-11,Campsie Station,Train,Exit,150970
2020-12,Campsie Station,Train,Entry,127700
2020-12,Campsie Station,Train,Exit,125630
2021-01,Campsie Station,Train,Entry,114440
2021-01,Campsie Station,Train,Exit,113170
2021-02,Campsie Station,Train,Entry,140330
2021-02,Campsie Station,Train,Exit,141330
2021-03,Campsie Station,Train,Entry,152740
2021-03,Campsie Station,Train,Exit,152130
2021-04,Campsie Station,Train,Entry,153400
2021-04,Campsie Station,Train,Exit,151770
2021-05,Campsie Station,Train,Entry,152680
2021-05,Campsie Station,Train,Exit,151720
2021-06,Campsie Station,Train,Entry,122550
2021-06,Campsie Station,Train,Exit,121630
2021-07,Campsie Station,Train,Entry,31660
2021-07,Campsie Station,Train,Exit,30390
2021-08,Campsie Station,Train,Entry,33730
2021-08,Campsie Station,Train,Exit,33500
2021-09,Campsie Station,Train,Entry,45460
2021-09,Campsie Station,Train,Exit,44440
2021-10,Campsie Station,Train,Entry,72450
2021-10,Campsie Station,Train,Exit,71110
2021-11,Campsie Station,Train,Entry,108410
2021-11,Campsie Station,Train,Exit,107480
2021-12,Campsie Station,Train,Entry,91180
2021-12,Campsie Station,Train,Exit,88830
2022-01,Campsie Station,Train,Entry,69030
2022-01,Campsie Station,Train,Exit,68000
2022-02,Campsie Station,Train,Entry,88440
2022-02,Campsie Station,Train,Exit,87440
2022-03,Campsie Station,Train,Entry,107530
2022-03,Campsie Station,Train,Exit,104570
2022-04,Campsie Station,Train,Entry,129970
2022-04,Campsie Station,Train,Exit,129120
2022-05,Campsie Station,Train,Entry,137800
2022-05,Campsie Station,Train,Exit,135680
2022-06,Campsie Station,Train,Entry,145770
2022-06,Campsie Station,Train,Exit,143820
2022-07,Campsie Station,Train,Entry,84280
2022-07,Campsie Station,Train,Exit,82740
2022-08,Campsie Station,Train,Entry,122890
2022-08,Campsie Station,Train,Exit,118940
2022-09,Campsie Station,Train,Entry,105440
2022-09,Campsie Station,Train,Exit,100580
2022-10,Campsie Station,Train,Entry,113970
2022-10,Campsie Station,Train,Exit,109210
2022-11,Campsie Station,Train,Entry,111660
2022-11,Campsie Station,Train,Exit,108820
2022-12,Campsie Station,Train,Entry,147030
2022-12,Campsie Station,Train,Exit,142380
2023-01,Campsie Station,Train,Entry,142020
2023-01,Campsie Station,Train,Exit,140870
2023-02,Campsie Station,Train,Entry,141300
2023-02,Campsie Station,Train,Exit,137250
2023-03,Campsie Station,Train,Entry,173200
2023-03,Campsie Station,Train,Exit,168610
2023-04,Campsie Station,Train,Entry,125750
2023-04,Campsie Station,Train,Exit,122740
2023-05,Campsie Station,Train,Entry,155620
2023-05,Campsie Station,Train,Exit,153170
2023-06,Campsie Station,Train,Entry,168110
2023-06,Campsie Station,Train,Exit,165910
2023-07,Campsie Station,Train,Entry,117850
2023-07,Campsie Station,Train,Exit,112230
2023-08,Campsie Station,Train,Entry,169930
2023-08,Campsie Station,Train,Exit,168610
2023-09,Campsie Station,Train,Entry,130070
2023-09,Campsie Station,Train,Exit,127590
2023-10,Campsie Station,Train,Entry,133420
2023-10,Campsie Station,Train,Exit,131790
2023-11,Campsie Station,Train,Entry,161470
2023-11,Campsie Station,Train,Exit,159980
2023-12,Campsie Station,Train,Entry,141610
2023-12,Campsie Station,Train,Exit,139330
2024-01,Campsie Station,Train,Entry,33740
2024-01,Campsie Station,Train,Exit,33110
2024-02,Campsie Station,Train,Entry,148230
2024-02,Campsie Station,Train,Exit,145860
2024-03,Campsie Station,Train,Entry,172910
2024-03,Campsie Station,Train,Exit,168770
2024-04,Campsie Station,Train,Entry,98950
2024-04,Campsie Station,Train,Exit,96410
2024-05,Campsie Station,Train,Entry,166760
2024-05,Campsie Station,Train,Exit,163870
2024-06,Campsie Station,Train,Entry,145740
2024-06,Campsie Station,Train,Exit,144410
2016-07,Canley Vale Station,Train,Entry,58830
2016-07,Canley Vale Station,Train,Exit,52480
2016-08,Canley Vale Station,Train,Entry,70000
2016-08,Canley Vale Station,Train,Exit,63550
2016-09,Canley Vale Station,Train,Entry,64520
2016-09,Canley Vale Station,Train,Exit,59620
2016-10,Canley Vale Station,Train,Entry,64110
2016-10,Canley Vale Station,Train,Exit,58840
2016-11,Canley Vale Station,Train,Entry,64720
2016-11,Canley Vale Station,Train,Exit,58640
2016-12,Canley Vale Station,Train,Entry,59270
2016-12,Canley Vale Station,Train,Exit,52160
2017-01,Canley Vale Station,Train,Entry,55370
2017-01,Canley Vale Station,Train,Exit,50820
2017-02,Canley Vale Station,Train,Entry,56560
2017-02,Canley Vale Station,Train,Exit,50730
2017-03,Canley Vale Station,Train,Entry,69650
2017-03,Canley Vale Station,Train,Exit,62230
2017-04,Canley Vale Station,Train,Entry,63070
2017-04,Canley Vale Station,Train,Exit,57230
2017-05,Canley Vale Station,Train,Entry,73020
2017-05,Canley Vale Station,Train,Exit,66610
2017-06,Canley Vale Station,Train,Entry,66670
2017-06,Canley Vale Station,Train,Exit,60740
2017-07,Canley Vale Station,Train,Entry,63260
2017-07,Canley Vale Station,Train,Exit,57610
2017-08,Canley Vale Station,Train,Entry,71030
2017-08,Canley Vale Station,Train,Exit,64210
2017-09,Canley Vale Station,Train,Entry,64120
2017-09,Canley Vale Station,Train,Exit,58630
2017-10,Canley Vale Station,Train,Entry,68140
2017-10,Canley Vale Station,Train,Exit,62200
2017-11,Canley Vale Station,Train,Entry,67970
2017-11,Canley Vale Station,Train,Exit,61650
2017-12,Canley Vale Station,Train,Entry,60980
2017-12,Canley Vale Station,Train,Exit,55380
2018-01,Canley Vale Station,Train,Entry,54530
2018-01,Canley Vale Station,Train,Exit,51320
2018-02,Canley Vale Station,Train,Entry,59760
2018-02,Canley Vale Station,Train,Exit,55280
2018-03,Canley Vale Station,Train,Entry,76780
2018-03,Canley Vale Station,Train,Exit,70550
2018-04,Canley Vale Station,Train,Entry,69270
2018-04,Canley Vale Station,Train,Exit,64120
2018-05,Canley Vale Station,Train,Entry,77480
2018-05,Canley Vale Station,Train,Exit,72700
2018-06,Canley Vale Station,Train,Entry,70360
2018-06,Canley Vale Station,Train,Exit,65500
2018-07,Canley Vale Station,Train,Entry,71900
2018-07,Canley Vale Station,Train,Exit,66500
2018-08,Canley Vale Station,Train,Entry,76630
2018-08,Canley Vale Station,Train,Exit,70920
2018-09,Canley Vale Station,Train,Entry,73590
2018-09,Canley Vale Station,Train,Exit,67810
2018-10,Canley Vale Station,Train,Entry,75410
2018-10,Canley Vale Station,Train,Exit,69540
2018-11,Canley Vale Station,Train,Entry,70400
2018-11,Canley Vale Station,Train,Exit,65000
2018-12,Canley Vale Station,Train,Entry,64030
2018-12,Canley Vale Station,Train,Exit,56920
2019-01,Canley Vale Station,Train,Entry,59410
2019-01,Canley Vale Station,Train,Exit,55260
2019-02,Canley Vale Station,Train,Entry,65640
2019-02,Canley Vale Station,Train,Exit,60260
2019-03,Canley Vale Station,Train,Entry,80010
2019-03,Canley Vale Station,Train,Exit,73560
2019-04,Canley Vale Station,Train,Entry,69600
2019-04,Canley Vale Station,Train,Exit,64190
2019-05,Canley Vale Station,Train,Entry,79610
2019-05,Canley Vale Station,Train,Exit,73700
2019-06,Canley Vale Station,Train,Entry,73830
2019-06,Canley Vale Station,Train,Exit,68420
2019-07,Canley Vale Station,Train,Entry,76970
2019-07,Canley Vale Station,Train,Exit,71360
2019-08,Canley Vale Station,Train,Entry,78040
2019-08,Canley Vale Station,Train,Exit,71860
2019-09,Canley Vale Station,Train,Entry,76020
2019-09,Canley Vale Station,Train,Exit,69800
2019-10,Canley Vale Station,Train,Entry,79340
2019-10,Canley Vale Station,Train,Exit,73130
2019-11,Canley Vale Station,Train,Entry,71910
2019-11,Canley Vale Station,Train,Exit,65010
2019-12,Canley Vale Station,Train,Entry,65480
2019-12,Canley Vale Station,Train,Exit,59470
2020-01,Canley Vale Station,Train,Entry,63580
2020-01,Canley Vale Station,Train,Exit,59940
2020-02,Canley Vale Station,Train,Entry,62650
2020-02,Canley Vale Station,Train,Exit,56940
2020-03,Canley Vale Station,Train,Entry,53440
2020-03,Canley Vale Station,Train,Exit,49150
2020-04,Canley Vale Station,Train,Entry,15070
2020-04,Canley Vale Station,Train,Exit,13180
2020-05,Canley Vale Station,Train,Entry,20880
2020-05,Canley Vale Station,Train,Exit,18250
2020-06,Canley Vale Station,Train,Entry,34530
2020-06,Canley Vale Station,Train,Exit,31060
2020-07,Canley Vale Station,Train,Entry,36700
2020-07,Canley Vale Station,Train,Exit,33430
2020-08,Canley Vale Station,Train,Entry,33700
2020-08,Canley Vale Station,Train,Exit,30830
2020-09,Canley Vale Station,Train,Entry,35530
2020-09,Canley Vale Station,Train,Exit,32560
2020-10,Canley Vale Station,Train,Entry,39610
2020-10,Canley Vale Station,Train,Exit,36190
2020-11,Canley Vale Station,Train,Entry,38570
2020-11,Canley Vale Station,Train,Exit,34920
2020-12,Canley Vale Station,Train,Entry,38070
2020-12,Canley Vale Station,Train,Exit,34690
2021-01,Canley Vale Station,Train,Entry,27800
2021-01,Canley Vale Station,Train,Exit,25800
2021-02,Canley Vale Station,Train,Entry,40620
2021-02,Canley Vale Station,Train,Exit,38010
2021-03,Canley Vale Station,Train,Entry,49800
2021-03,Canley Vale Station,Train,Exit,46760
2021-04,Canley Vale Station,Train,Entry,48950
2021-04,Canley Vale Station,Train,Exit,46130
2021-05,Canley Vale Station,Train,Entry,44350
2021-05,Canley Vale Station,Train,Exit,40910
2021-06,Canley Vale Station,Train,Entry,39220
2021-06,Canley Vale Station,Train,Exit,36240
2021-07,Canley Vale Station,Train,Entry,10250
2021-07,Canley Vale Station,Train,Exit,9090
2021-08,Canley Vale Station,Train,Entry,7230
2021-08,Canley Vale Station,Train,Exit,6330
2021-09,Canley Vale Station,Train,Entry,9240
2021-09,Canley Vale Station,Train,Exit,8080
2021-10,Canley Vale Station,Train,Entry,20430
2021-10,Canley Vale Station,Train,Exit,18160
2021-11,Canley Vale Station,Train,Entry,33680
2021-11,Canley Vale Station,Train,Exit,30650
2021-12,Canley Vale Station,Train,Entry,33420
2021-12,Canley Vale Station,Train,Exit,29330
2022-01,Canley Vale Station,Train,Entry,22200
2022-01,Canley Vale Station,Train,Exit,19830
2022-02,Canley Vale Station,Train,Entry,30380
2022-02,Canley Vale Station,Train,Exit,27460
2022-03,Canley Vale Station,Train,Entry,39810
2022-03,Canley Vale Station,Train,Exit,34610
2022-04,Canley Vale Station,Train,Entry,43400
2022-04,Canley Vale Station,Train,Exit,38570
2022-05,Canley Vale Station,Train,Entry,45580
2022-05,Canley Vale Station,Train,Exit,41880
2022-06,Canley Vale Station,Train,Entry,43890
2022-06,Canley Vale Station,Train,Exit,39630
2022-07,Canley Vale Station,Train,Entry,40080
2022-07,Canley Vale Station,Train,Exit,35560
2022-08,Canley Vale Station,Train,Entry,44110
2022-08,Canley Vale Station,Train,Exit,37550
2022-09,Canley Vale Station,Train,Entry,42290
2022-09,Canley Vale Station,Train,Exit,36920
2022-10,Canley Vale Station,Train,Entry,47010
2022-10,Canley Vale Station,Train,Exit,41700
2022-11,Canley Vale Station,Train,Entry,36680
2022-11,Canley Vale Station,Train,Exit,33060
2022-12,Canley Vale Station,Train,Entry,46260
2022-12,Canley Vale Station,Train,Exit,41760
2023-01,Canley Vale Station,Train,Entry,38170
2023-01,Canley Vale Station,Train,Exit,35170
2023-02,Canley Vale Station,Train,Entry,48800
2023-02,Canley Vale Station,Train,Exit,43710
2023-03,Canley Vale Station,Train,Entry,58230
2023-03,Canley Vale Station,Train,Exit,51960
2023-04,Canley Vale Station,Train,Entry,47770
2023-04,Canley Vale Station,Train,Exit,43390
2023-05,Canley Vale Station,Train,Entry,60040
2023-05,Canley Vale Station,Train,Exit,55000
2023-06,Canley Vale Station,Train,Entry,53930
2023-06,Canley Vale Station,Train,Exit,49450
2023-07,Canley Vale Station,Train,Entry,55870
2023-07,Canley Vale Station,Train,Exit,51420
2023-08,Canley Vale Station,Train,Entry,62050
2023-08,Canley Vale Station,Train,Exit,56630
2023-09,Canley Vale Station,Train,Entry,58360
2023-09,Canley Vale Station,Train,Exit,53350
2023-10,Canley Vale Station,Train,Entry,62500
2023-10,Canley Vale Station,Train,Exit,57010
2023-11,Canley Vale Station,Train,Entry,57900
2023-11,Canley Vale Station,Train,Exit,51840
2023-12,Canley Vale Station,Train,Entry,55310
2023-12,Canley Vale Station,Train,Exit,50070
2024-01,Canley Vale Station,Train,Entry,50000
2024-01,Canley Vale Station,Train,Exit,46720
2024-02,Canley Vale Station,Train,Entry,58180
2024-02,Canley Vale Station,Train,Exit,52890
2024-03,Canley Vale Station,Train,Entry,67930
2024-03,Canley Vale Station,Train,Exit,62150
2024-04,Canley Vale Station,Train,Entry,57930
2024-04,Canley Vale Station,Train,Exit,51870
2024-05,Canley Vale Station,Train,Entry,62900
2024-05,Canley Vale Station,Train,Exit,56850
2024-06,Canley Vale Station,Train,Entry,58030
2024-06,Canley Vale Station,Train,Exit,53180
2016-07,Canterbury Station,Train,Entry,47610
2016-07,Canterbury Station,Train,Exit,41560
2016-08,Canterbury Station,Train,Entry,59570
2016-08,Canterbury Station,Train,Exit,52520
2016-09,Canterbury Station,Train,Entry,57840
2016-09,Canterbury Station,Train,Exit,51410
2016-10,Canterbury Station,Train,Entry,58000
2016-10,Canterbury Station,Train,Exit,52030
2016-11,Canterbury Station,Train,Entry,61890
2016-11,Canterbury Station,Train,Exit,55370
2016-12,Canterbury Station,Train,Entry,56220
2016-12,Canterbury Station,Train,Exit,49750
2017-01,Canterbury Station,Train,Entry,55210
2017-01,Canterbury Station,Train,Exit,50590
2017-02,Canterbury Station,Train,Entry,61610
2017-02,Canterbury Station,Train,Exit,55480
2017-03,Canterbury Station,Train,Entry,74940
2017-03,Canterbury Station,Train,Exit,66320
2017-04,Canterbury Station,Train,Entry,63430
2017-04,Canterbury Station,Train,Exit,57300
2017-05,Canterbury Station,Train,Entry,78060
2017-05,Canterbury Station,Train,Exit,69840
2017-06,Canterbury Station,Train,Entry,70640
2017-06,Canterbury Station,Train,Exit,63660
2017-07,Canterbury Station,Train,Entry,64980
2017-07,Canterbury Station,Train,Exit,59170
2017-08,Canterbury Station,Train,Entry,77810
2017-08,Canterbury Station,Train,Exit,69700
2017-09,Canterbury Station,Train,Entry,75060
2017-09,Canterbury Station,Train,Exit,66810
2017-10,Canterbury Station,Train,Entry,77740
2017-10,Canterbury Station,Train,Exit,70620
2017-11,Canterbury Station,Train,Entry,79050
2017-11,Canterbury Station,Train,Exit,71340
2017-12,Canterbury Station,Train,Entry,70490
2017-12,Canterbury Station,Train,Exit,62030
2018-01,Canterbury Station,Train,Entry,65630
2018-01,Canterbury Station,Train,Exit,60360
2018-02,Canterbury Station,Train,Entry,68990
2018-02,Canterbury Station,Train,Exit,61600
2018-03,Canterbury Station,Train,Entry,83870
2018-03,Canterbury Station,Train,Exit,75380
2018-04,Canterbury Station,Train,Entry,76840
2018-04,Canterbury Station,Train,Exit,69530
2018-05,Canterbury Station,Train,Entry,87660
2018-05,Canterbury Station,Train,Exit,78510
2018-06,Canterbury Station,Train,Entry,78030
2018-06,Canterbury Station,Train,Exit,70210
2018-07,Canterbury Station,Train,Entry,81010
2018-07,Canterbury Station,Train,Exit,73570
2018-08,Canterbury Station,Train,Entry,83380
2018-08,Canterbury Station,Train,Exit,74690
2018-09,Canterbury Station,Train,Entry,79960
2018-09,Canterbury Station,Train,Exit,71620
2018-10,Canterbury Station,Train,Entry,82040
2018-10,Canterbury Station,Train,Exit,73360
2018-11,Canterbury Station,Train,Entry,79370
2018-11,Canterbury Station,Train,Exit,69880
2018-12,Canterbury Station,Train,Entry,75700
2018-12,Canterbury Station,Train,Exit,66530
2019-01,Canterbury Station,Train,Entry,69660
